Date,AAPL,MSFT,SPY
2010-10-02,112035700.0,62672300.0,174638700.0
2010-10-03,112035700.0,62672300.0,174638700.0
2010-10-04,108825500.0,98143400.0,166153200.0
2010-10-05,125491800.0,78152900.0,229634100.0
2010-10-06,167717200.0,50489700.0,148626600.0
2010-10-07,102099900.0,50096100.0,164860000.0
2010-10-08,164600800.0,41327800.0,177760100.0
2010-10-09,164600800.0,41327800.0,177760100.0
2010-10-10,164600800.0,41327800.0,177760100.0
2010-10-11,106938300.0,27587800.0,103098300.0
2010-10-12,139636000.0,50141500.0,182210000.0
2010-10-13,157523100.0,75336500.0,194347200.0
2010-10-14,108824100.0,51949100.0,217764300.0
2010-10-15,230548500.0,68954800.0,243705000.0
2010-10-16,230548500.0,68954800.0,243705000.0
2010-10-17,230548500.0,68954800.0,243705000.0
2010-10-18,273252700.0,48330500.0,141204800.0
2010-10-19,308196000.0,66150900.0,280604700.0
2010-10-20,180406100.0,56283600.0,200051800.0
2010-10-21,137865000.0,50032400.0,221585500.0
2010-10-22,93194500.0,25837900.0,108212400.0
2010-10-23,93194500.0,25837900.0,108212400.0
2010-10-24,93194500.0,25837900.0,108212400.0
2010-10-25,98115500.0,50912400.0,151145700.0
2010-10-26,98232400.0,69304200.0,158982900.0
2010-10-27,99750700.0,64805500.0,190024000.0
2010-10-28,137762800.0,80730300.0,168576000.0
2010-10-29,107627800.0,114193200.0,144305500.0
2010-10-30,107627800.0,114193200.0,144305500.0
2010-10-31,107627800.0,114193200.0,144305500.0
2010-11-01,105972300.0,61912100.0,174074800.0
2010-11-02,108482500.0,54402100.0,158345900.0
2010-11-03,127087100.0,110255300.0,226702800.0
2010-11-04,160622000.0,93599300.0,215039400.0
2010-11-05,90313300.0,110953700.0,180654100.0
2010-11-06,90313300.0,110953700.0,180654100.0
2010-11-07,90313300.0,110953700.0,180654100.0
2010-11-08,70439600.0,71670800.0,156107100.0
2010-11-09,95886000.0,58538600.0,186621600.0
2010-11-10,96056800.0,52277300.0,221387400.0
2010-11-11,90321000.0,62073100.0,158017600.0
2010-11-12,198961700.0,64962200.0,239068800.0
2010-11-13,198961700.0,64962200.0,239068800.0
2010-11-14,198961700.0,64962200.0,239068800.0
2010-11-15,100901500.0,51794600.0,163940800.0
2010-11-16,164412500.0,65339200.0,299566200.0
2010-11-17,119862400.0,58299700.0,172308900.0
2010-11-18,123622800.0,59514000.0,197723700.0
2010-11-19,96210800.0,52423200.0,156852900.0
2010-11-20,96210800.0,52423200.0,156852900.0
2010-11-21,96210800.0,52423200.0,156852900.0
2010-11-22,98268800.0,53350500.0,181361000.0
2010-11-23,129861900.0,69742500.0,222309000.0
2010-11-24,103431300.0,56825900.0,140046100.0
2010-11-25,103431300.0,56825900.0,140046100.0
2010-11-26,59396400.0,21356500.0,76007800.0
